CO_ID,Name,Year,Quarter,Sector,Current Ratio,Long Term Debt / Captial,Debt / Equity,Gross Margin,Operating Margin,Pre-Tax Profit Margin,Net Profit Margin,Asset Turnover,Inventory Turnover,Receivable Turnover,Days Sales In Receivables,ROE,ROTE,ROA ,ROI,Book Value Per Share,Operating Cash Flow Per Share,Free Case Flow Per Share,Stock Return
1229.TW,聯華,2020,3,Consumer Defensive,0.8491699512113907,0.03577335683295429,0.037100568716349806,0.18955228676267408,0.0802143779761331,-0.16926477864959869,0.4465565216273705,0.0456630236525853,1.6620596525015112,2.1959882815145972,166.21218021630582,0.025671959570339544,0.0257356231663816,0.020391121009286837,0.025747292724104327,31.68374550321292,1.5200145017749926,1.5498491102173135,0.025609787025884786
1229.TW,聯華,2020,4,Consumer Defensive,0.8220034694747094,0.03278627811898675,0.033897656099444916,0.11920737762447375,0.014513901151805644,0.6094276533677968,0.32990302451445985,0.04379581899274419,1.6897407210364899,1.8653945489581218,195.66906111303012,0.018198904146299443,0.018240703378612475,0.014448373146794135,0.018144527011971702,34.68603430843412,-0.01868906107795851,0.0912190051286061,0.11933168401944391
1229.TW,聯華,2021,1,Consumer Defensive,0.7600950204765018,0.031586421902211004,0.03261666566494739,0.2216176573681117,0.10112290881376466,0.605982495780329,0.5924561810315231,0.03675905027408329,1.287044756423231,2.383672752357652,153.12504606137082,0.028564989257048288,0.028627916237654778,0.021778126543729147,0.02766398187489098,36.01564044212934,0.07863529744830719,0.1162919997630898,0.061702219608635
1229.TW,聯華,2021,2,Consumer Defensive,0.85840908827271,0.03301599332929744,0.03414326721180273,0.38324768918551505,0.2971461676963245,0.2255505883015239,0.6348707419320615,0.05236039645113896,1.499750283563544,2.7720481055812214,131.67159663106557,0.04363853907230286,0.043730919845304,0.033242083742791466,0.04318791669379274,36.70254654259003,0.21892888972228836,0.26117006944137183,0.2656626233142278
1229.TW,聯華,2021,3,Consumer Defensive,0.8684557878463394,0.03930503246522957,0.04091312413771648,0.1590526638039761,0.05011703110444703,-0.44751049766883616,0.3432839047583384,0.04063003878299283,1.3043231203108814,2.0693658658170855,176.38253632635445,0.017986936355380134,0.018023470698920997,0.013947638363908506,0.017615997325094186,35.070487450023876,1.0024303228585913,1.0456616796773606,0.18596490932193374
1229.TW,聯華,2021,4,Consumer Defensive,0.8616014577019495,0.03110644415834078,0.03210512028983329,0.11511150394260154,0.039203673286637424,0.9109077115441352,0.14781777966999304,0.04568470244885015,1.6939875885923565,1.9901278720768667,183.40530029313726,0.008577876391523352,0.008594045024102267,0.0067530112808733235,0.008451635095141009,40.026341325895444,0.09266568017932986,0.13523800727287894,-0.18343196808926662
1229.TW,聯華,2022,1,Consumer Defensive,0.7758838079910501,0.028920650426310618,0.029781964202005722,0.18052446477355072,0.07991539972130858,0.5501596453130237,0.5432181431885885,0.034775521183231135,1.229262263805675,1.9246935279230115,189.6405815807368,0.024661191464454,0.02470773996395093,0.018890694045570245,0.02371358849070688,40.60545890850347,0.198217555147274,0.23230975163234,0.08608055114746094
1301.TW,台塑,2013,1,Basic Materials,2.0772280165671098,0.21730760358258305,0.27764113280933284,0.061941741058230505,0.010778977870933015,0.11284755314270942,0.1099066329732148,0.1335622526024815,2.0342807898598774,7.052765514147728,51.75274851656647,0.023378979615540047,0.023437262807378362,0.014679377475856736,0.025726643856276356,38.43611204134761,0.2970961187664974,0.5612288092188205,0.02864942891117232
1301.TW,台塑,2013,2,Basic Materials,2.0007072932671743,0.21531048345881526,0.27438939723303235,0.07557617031013444,0.022689429590948836,0.07405314072998687,0.055118406929286275,0.1414210814081992,2.6405680034019716,7.465243512579893,48.89324767302341,0.012378122133527548,0.012407153881390747,0.007794904713436845,0.013121574240929126,39.375174685089284,1.2294931958272635,1.6657011859483817,0.0496551513671875
1301.TW,台塑,2013,3,Basic Materials,2.037035846866261,0.2177734368584475,0.2784019964546243,0.06940680636617542,0.016158755436832282,0.13104160346263777,0.12200832041780584,0.1338270359995311,2.3213131017334296,7.655180107736365,47.68013225856425,0.025808719466486572,0.02587532028375461,0.016328011888796026,0.02730954791552031,39.46697986823466,0.5677975452597755,1.3277593709124946,0.029294335850017682
1301.TW,台塑,2013,4,Basic Materials,2.3939784998632576,0.22747087626434484,0.2944495803140505,0.08261176539562605,0.034050247954447305,0.11411935417447185,0.1006138266778394,0.13687157805060848,2.3685363345756723,6.4309743796771786,56.75656260635301,0.02144869388578952,0.021500970300499838,0.013771173231106288,0.022723558657513052,41.22636488749275,0.47263564360019183,1.088028592053261,0.010471144062638526
1301.TW,台塑,2014,1,Basic Materials,2.581703631783665,0.23785381836263608,0.3120842485251853,0.07273764922401904,0.020963775809330246,0.15393856237881415,0.13873104243709317,0.12649215278716297,1.927971474424616,6.886231595444082,53.00431664852564,0.027243979080959286,0.02730846256871879,0.01754838821627518,0.028123420823112224,41.588465870303736,-0.14973324078793784,0.28055980538824327,0.006553079685472973
1301.TW,台塑,2014,2,Basic Materials,2.439891808608555,0.2397560491875322,0.31536725669609933,0.07048102593812439,0.024564714222822658,0.08123921641944713,0.06378079146515477,0.13516035451779754,2.4146625584196926,7.2605066378881755,50.27197387235852,0.01347562588832195,0.013504649230212952,0.008620634385856033,0.01335462052333126,43.88916102270454,0.68627597906594,1.0267424020783253,-0.09702457572968297
1301.TW,台塑,2014,3,Basic Materials,2.8427996094124666,0.2518570416308674,0.33664293543561175,0.07495670605448822,0.02498317744465172,0.14560695720066175,0.13583781349045793,0.12941874053454866,2.2959818810465356,8.197360237153834,44.526529204568654,0.027385466093399174,0.027444822013868116,0.01757995873890199,0.027216185849980375,43.1218760902109,1.5162408120669946,1.798227002896505,0.11253563916396613
1301.TW,台塑,2014,4,Basic Materials,3.341532088271909,0.23591527695411196,0.3087553903887485,0.08884475839216668,0.03170117145345673,-0.006075695523675409,-0.009983692589372766,0.11651788878009664,2.0009583607135064,6.833791556022486,53.41105256251673,-0.0017540696999134478,-0.0017577666010507272,-0.0011632787827432112,-0.0019021184056019719,44.910989464101334,0.05826674563940775,0.27391957272278505,0.012804097561299646
1301.TW,台塑,2015,1,Basic Materials,3.4204266972909627,0.22831025356813048,0.2958575705117101,0.116817953254696,0.06161763001499965,0.09333864909892238,0.07639215137386096,0.10952073924757116,2.213219464412784,6.643730988655387,54.939009514873774,0.012492549507704027,0.012517403021839332,0.008366524891177611,0.01386223076499612,45.818492326926034,1.6025256636273975,1.7384168390896468,-0.13595930575803128
1301.TW,台塑,2015,2,Basic Materials,2.401125314200255,0.21108580761738152,0.26756497684479,0.11877576895022905,0.06654976198045126,0.23975518045286207,0.21293213244793177,0.11816501221505017,2.3345712136803844,7.8917563631249505,46.250794272552604,0.038709893954682564,0.03878744464393182,0.02516112803168654,0.04273939534429136,44.07609998823703,1.1989176499300758,1.346224621649691,0.13272993992916515
1301.TW,台塑,2015,3,Basic Materials,2.3473646737859215,0.2205095137042597,0.2828892944571461,0.11563371677580292,0.05897336940309409,0.24992547647762287,0.22406697922463575,0.11128975219140816,2.2537649200569807,6.678114733132496,54.656143924737556,0.038669867454937494,0.03874815390626243,0.024936358592187114,0.04091638810476654,42.7769676076035,2.192588017407181,2.3573891038730324,0.042723589893874
1301.TW,台塑,2015,4,Basic Materials,2.4982909842739947,0.1889309345120944,0.2329406243578546,0.10383872734468011,0.030453964820988947,0.14543873470851315,0.12743614781315643,0.10825401495462644,2.4606754944453653,7.696714713120582,47.42283085766254,0.020325986575381257,0.020367571127301417,0.013795474651125423,0.02323928865779566,45.15340995348099,1.423447055839911,1.8629632233847788,-0.024421612485219273
1301.TW,台塑,2016,1,Basic Materials,2.4176162019235456,0.18256891597511507,0.22334471925899646,0.12736209161301937,0.06730492180084745,0.15551174830921588,0.13353220341772098,0.09763062052868303,2.211240132389454,6.009627373165676,60.73587883831305,0.019349037807362482,0.01938572261915106,0.013036831880234427,0.022569533252413947,46.38125762205084,0.7954843213220368,0.888406420820653,0.023591026872466326
1301.TW,台塑,2016,2,Basic Materials,1.6777309702624184,0.16997499296541055,0.204782978253482,0.12521129361851865,0.06616823478827691,0.260141926274571,0.22832045887418018,0.10328052986249046,2.2326106506912486,6.284419018184246,58.080150121094135,0.03706375384211463,0.03713543791307742,0.023581057970972295,0.040824001013250656,43.35259754842673,0.7724917106269863,0.9396006196168089,0.11196917528107496
